PID,Sale_Price
534152120,160527.69
907202220,127784.96
534430090,124379.9
535126100,144754.73
528445070,240278.44
908103350,137762.27
533127080,306964.6
531385060,198163.48
533213030,265217.9
528118010,338899.34
534276180,124562.35
904351200,113076.85
527182190,234577.66
902301130,113215.73
902456015,65727.03
907130060,177882.72
534201250,161854.33
535327230,107041.195
534400290,166778.75
905100020,141755.48
907254050,207560.94
907202160,152623.31
911103060,124662.17
909101190,124994.195
905377050,88562.22
905103180,140802.25
533215020,289736.25
923202137,100365.086
916176125,232526.06
528480020,231216.31
907227090,119232.04
528482030,283784.5
527451400,85450.18
905103060,162588.11
527405130,114646.03
906203120,278234.03
528321010,383867.44
908152280,158532.25
528344020,327093.28
531450030,190697.38
906378170,224888.89
527402090,125028.055
923275010,149781.39
535451250,141083.7
907202050,149151.06
902326060,166073.56
528228455,171591.77
903204030,129656.13
902207140,107846.28
907253130,325839.5
923225440,88555.03
528431080,227583.44
528480130,203912.95
903234220,130907.3
527107030,179724.16
902108060,103484.11
907200130,122063.875
534427140,147281.02
528441090,417668.5
528290030,168555.22
535180100,140695.27
534402140,152588.69
902207110,77515.6
526355170,234949.31
908276140,108605.62
906380200,195307.53
906380220,229750.44
527302175,166081.48
907262020,198671.17
902405120,101831.836
535126180,189324.53
528346050,333688.12
923426010,135388.66
528180120,340583.5
535150240,119473.0
535152130,133498.78
535457020,148236.7
528275070,237990.58
907420110,172579.08
907202140,137754.9
909275250,143209.83
903427120,142691.64
535350030,150604.42
907201160,148988.0
909276160,294778.72
533221110,177263.75
528120010,289548.7
909455040,180950.39
528106060,319188.47
923202005,197006.5
534252240,167745.4
534276190,106930.29
526302110,120054.13
535376100,108786.61
905477050,133151.4
528181060,210094.55
533253030,197632.39
914476050,146247.52
535105100,174662.7
528186120,269499.34
923276250,206924.33
911104060,75248.266
533254100,176944.86
535403030,131886.72
527405180,118364.65
905427140,174938.6
904100030,137383.22
532353130,132216.67
528118030,417152.22
533213010,225563.12
916475100,329339.16
534401190,148845.56
924151040,273897.7
535154080,141518.83
527107040,170216.0
528235090,215060.2
902136110,93514.086
527354100,191037.94
528429130,286271.16
527364030,240421.69
907253110,236893.47
528174020,193963.84
531363020,133219.11
907200290,149244.55
907414030,192757.66
905300010,135484.23
535455080,114329.17
533251130,198149.31
909250220,164400.98
528228430,197458.5
528490070,207503.53
532351150,126323.914
527301280,150729.14
907203090,117294.76
535457010,142615.33
528166150,344275.97
905226050,165983.47
534175140,138560.47
528221100,172022.69
909176140,159179.44
527164120,196702.94
531375110,155352.4
535383110,92809.625
535451110,136372.86
903454010,126106.29
910200060,134682.3
528431060,223604.23
909250080,114483.67
527425025,121456.33
528106050,462995.16
916477060,271954.94
527276150,106748.92
905452040,156158.53
907285040,258204.39
533234020,224154.88
535354100,135578.84
923201020,144257.22
527451060,96202.8
531452180,196262.97
528228325,185498.58
902329030,197967.98
908102020,119275.59
903204010,129455.98
908102170,151521.97
527454120,137683.84
535478040,130065.57
906340130,360700.47
527455240,119635.82
923275140,113244.56
527354040,222689.58
907410110,218238.48
535352080,113774.56
528322020,376163.53
533135020,229431.62
528172060,244086.27
533238045,305715.66
906201021,161785.03
916403020,181880.84
527210050,344965.2
903232170,71498.95
528477020,253648.92
528114050,385091.38
905103030,156136.94
535451050,124118.38
535378080,129077.38
903233100,128036.25
534451150,103260.23
533244040,320244.34
532376070,116157.195
907275150,313729.94
528228450,194391.44
527403310,148559.94
534250300,189646.9
905475150,136202.2
527226020,172770.6
528290190,167587.25
906394020,209085.75
903400220,169856.5
535175030,155645.28
906385010,200981.25
907405130,192377.14
908152260,145021.12
534427090,124157.57
906380030,233294.17
905475500,78841.58
902405070,209520.89
531376070,172660.9
534278170,140402.52
903201080,166662.67
534202030,146591.02
904100140,223108.78
909426080,175065.1
909177100,127172.836
527402240,166255.0
533236060,193389.78
907414080,180834.3
905104180,134895.81
527302020,191689.47
534278190,118614.61
531452140,155059.48
916125425,207045.72
908275200,107442.22
527455250,126285.01
528477030,231178.84
528172030,299534.78
535476350,177195.8
528188090,164662.1
902305110,126897.7
902109010,104464.29
903231190,116101.266
902201090,136038.0
534176140,164245.53
535179020,175012.52
528228435,192661.17
531375140,155405.9
903484110,125602.9
534278070,158896.12
907200250,155722.2
526353050,229254.25
528427100,272796.8
923228210,83392.25
534152070,207475.44
528365060,339370.9
535450210,132911.5
916326040,165433.36
534151120,246070.34
528348010,223040.48
535300040,131227.78
535452100,118937.78
903202120,130778.14
535475020,166799.42
531375120,160689.75
914478045,151910.61
905478220,142005.67
909250230,171946.92
910205010,133388.31
916252170,141160.02
903430060,113301.27
907280100,268229.34
535425040,185798.84
528172080,259653.66
903456090,78282.28
533215070,258063.58
905402070,108687.37
909425180,210921.06
902329080,122680.42
902303100,144232.6
534450150,77392.24
534455080,159111.3
528120170,293705.94
534200030,121684.734
533352170,164555.66
908102270,150214.25
903231180,122955.79
907410050,208294.03
923225260,176657.55
535325460,191530.48
905101310,128481.734
535101120,130868.1
534451130,90964.69
531450090,170619.22
906201030,173072.88
909256020,110043.56
534129040,174020.75
527166030,178220.8
527455270,117835.625
527450010,108251.97
535152200,144559.38
535375050,134749.62
907227300,121907.17
905452140,138300.92
527250040,122481.69
533241010,193262.19
907200170,134602.69
906426090,163969.45
907405030,227371.92
535325450,130367.46
535426195,196271.02
905103140,162498.5
903232100,139618.73
907180120,217952.28
527425110,119196.91
527165170,176202.9
907125120,136915.89
916460020,184536.94
527145090,174910.56
902100020,123952.19
527327050,189863.16
528366040,335033.47
905452160,152979.77
528102110,420188.28
527216070,472480.53
527214060,460024.28
906425045,142589.75
528228540,169427.28
527402380,103062.97
527127140,280683.28
903476100,90448.34
910200040,118280.24
909281020,131147.47
923252080,125341.086
534431130,118776.93
