PID,Sale_Price
910251050,64444.613
903454090,135381.81
528253010,223055.6
527183060,210304.44
907135180,134983.7
906380110,239421.12
907192020,187743.19
902402150,97993.93
909276170,185634.14
906412010,389463.16
905452140,132753.66
531376030,182914.62
534277070,122342.875
910202060,109073.016
906226080,141048.33
903231090,132773.02
527359010,177772.98
923228370,88061.85
906402060,259272.84
903426010,133060.14
905200350,159614.5
535353130,120788.33
907285040,265557.06
923252080,126069.01
909250160,98342.11
907135230,152530.05
907131120,207160.08
532476050,252930.28
905104110,144436.88
528104080,429698.9
528181070,219615.84
907285020,240022.16
534129370,157014.52
907401080,208087.55
528348030,271946.62
905475500,84390.234
903453080,190530.67
903232090,150707.88
531363080,143317.9
528174030,198641.44
534129380,138718.34
528431020,261375.14
532376040,128975.13
903201020,137689.11
905105170,120272.21
533210010,168224.4
902201130,118218.33
532378220,125814.26
902405120,106694.164
907414060,189402.36
528222020,177366.9
923203190,171749.27
903233080,156488.61
531450120,198712.67
907181090,203157.88
528166150,333613.06
905480160,101030.016
534475170,169261.42
914478045,148913.7
531371070,197972.89
527165170,176119.75
905202230,208590.62
909425180,199218.36
528315110,344135.16
907192130,219974.28
526355190,298812.66
909176080,150392.0
535353180,201470.78
535300040,130916.03
905200160,103293.81
528458060,217555.03
907254050,202152.69
527163040,177000.89
531452260,176926.97
528222040,198958.81
923225360,97878.016
535457040,137964.22
904100170,136512.75
528218060,164691.61
908188150,138667.16
534252110,125240.234
909281030,138492.17
527354050,185451.53
909275020,151669.44
907414070,180309.58
924151040,269185.2
903452025,91325.42
528280130,196566.05
528181030,189711.67
533221030,179071.8
533208070,164540.75
902207120,87956.766
533205110,222395.0
533212110,151899.75
923276250,192908.1
527183030,198912.7
906402200,295107.53
527106140,190570.47
535383070,111779.28
528174040,198163.86
903481130,83753.14
528106010,332002.62
533223100,142709.75
528188090,162804.1
526353030,264963.06
911103060,127641.484
533251120,162050.33
533254100,183116.75
909426090,162810.61
904352190,125217.91
910226040,150938.16
908130020,135591.39
528458130,320016.6
907251100,249844.12
528429050,233016.44
531450030,193309.38
535152070,146065.75
535402010,164017.78
533212020,156556.22
528102100,282447.2
532376070,131764.52
902305090,103226.75
909425085,267690.12
534177180,233433.94
526351100,160132.75
528150090,383727.97
528348010,223580.56
903430060,123830.72
534402060,141532.2
533206060,176635.81
907285010,223559.47
907265100,211898.1
535327230,112352.02
535103050,212981.8
528488140,219575.0
905352180,243448.58
528178070,369987.8
531479020,72244.695
907201280,135500.52
902103090,120413.95
527180040,190958.52
902128075,107944.55
907290240,142966.53
528235190,184257.33
527455100,143106.08
533130020,230554.42
903476090,117035.64
533212010,154972.4
528292030,281329.12
535353240,159767.86
535475010,146204.28
908127120,118748.62
923226320,80053.695
909452050,226903.81
905427030,272815.53
923225510,128829.086
902302150,131536.02
528222010,273705.75
902106040,170468.78
903236040,106355.26
527455240,119046.38
905227050,129335.41
906380180,186487.98
923228390,78105.54
527365010,256842.33
535376060,143004.44
528429080,271526.8
905107300,157598.84
909475020,224521.58
527403310,144943.28
528228340,185751.9
903231060,53323.414
534202160,146191.31
907192150,188051.22
527163080,156423.55
528228430,199290.19
914467050,208137.75
909175080,77636.63
902206040,129791.48
916477060,274843.3
911204100,77707.52
528480150,194454.47
909254090,166914.16
905228050,74034.875
907425010,143614.27
906201021,160946.64
902207110,79690.195
911370520,271276.78
534427140,147152.4
528431030,188106.28
904302030,153726.95
923201020,140335.45
905103110,125991.37
907285050,187503.06
905475150,127359.75
528427070,229106.5
534178010,135922.97
908154195,265522.1
