PID,Sale_Price
902102100,108968.94
528166150,349706.56
909101080,96796.85
905475160,121197.84
528222090,182152.17
902206270,126827.41
902106070,125132.07
902106090,139766.34
528431070,254082.05
923228110,88968.98
535457020,153607.66
906380130,226239.6
903226170,127009.57
907227030,133971.31
907285020,237113.39
531450040,172771.92
532376110,129486.59
909425270,188834.06
533253160,199014.78
527163010,175092.48
534477090,148151.19
528250020,185909.45
905452160,143525.67
907196040,213917.16
533210020,164562.4
532478020,301341.88
534278150,156119.22
528188040,180211.25
533213010,232742.38
923204150,133423.05
528221030,175015.19
528221070,181430.42
535455060,121332.45
914460110,215375.88
531382070,246106.02
909131125,134944.31
533350120,264351.0
923226320,88465.81
909251170,155026.06
535478090,111109.49
908152260,145086.98
535179160,134618.34
534427140,147093.48
908188120,134428.1
906225180,226166.25
903225040,125816.42
533221040,171418.39
902101010,104902.06
528228405,209606.83
911370530,261036.11
902107030,134843.97
909275030,154972.84
909254050,187057.62
902125020,112399.72
535305160,111248.18
534252040,147913.31
903227090,129958.32
535178120,140350.17
528458060,214478.52
902104060,86562.15
902325050,178194.28
528429110,257807.52
902207220,291405.0
535152200,134955.0
907275010,237391.47
910202060,110848.914
527451020,113680.53
534128100,166196.98
924100020,162424.9
535376090,120509.42
528106070,321258.06
908188130,132932.92
907227300,125569.97
907295100,248104.64
916402015,188359.22
535453080,146538.05
908127120,119075.79
527451290,103626.42
902326030,254851.1
528385050,250560.67
534127260,163916.61
527376110,172636.86
531479020,78791.89
907405020,225769.3
908151050,140983.23
531363030,165412.69
905452110,129956.83
527450030,107249.85
902300040,140678.89
527368020,207127.88
907202100,116066.61
902128170,112460.836
909282020,232323.7
911175360,104324.805
535402010,166437.92
535426350,140645.62
527107010,176389.88
902427140,96470.7
905103070,133081.7
905200280,184961.56
909428180,184035.34
923276250,212375.34
528178090,352390.88
528106040,375166.12
921128050,409394.78
905200290,160071.83
906475100,197045.22
907200230,121131.63
528118090,466799.2
528106110,475093.5
908201110,78865.42
527364030,238563.22
923205120,134570.34
910226040,148905.61
527301245,275755.7
906394040,222855.94
534152100,192882.89
527108040,237924.55
907410100,185585.62
905227050,137171.8
902325160,99271.49
902205090,118909.99
526302030,153854.84
528142130,240104.58
534201230,141479.16
907262080,207948.67
535403190,154933.1
532479070,191280.22
528366040,333990.6
535305030,130762.43
923226180,90681.97
535377090,147771.75
902327040,114250.695
907414040,190984.56
907227290,135987.8
907192130,221622.0
907425030,144974.95
905101330,106026.83
527356020,269426.62
906223040,219939.88
534127190,239852.6
905107240,168719.27
528188120,159605.67
903425245,169856.97
916253320,221951.53
923400110,147382.75
921201060,354859.5
902301130,117223.86
921128020,357229.88
527455060,145686.52
907251100,246742.42
903451090,137170.22
907250070,252933.67
924152030,222072.84
909282060,200858.61
533130170,279726.88
902401130,141897.78
907290170,141183.84
903206120,203216.0
528120130,369618.2
902202090,148418.75
528488100,193308.83
527302020,192989.78
535151020,140505.27
535402070,149562.86
528275160,256886.92
535376010,94591.69
527212030,394116.44
906201130,287369.12
528166060,408726.53
533205110,220999.78
902102060,155707.8
902105010,111493.21
906201030,177372.14
535475010,139272.83
527451330,97008.39
907187060,197915.88
907192150,188496.69
907202080,135840.28
531375050,150307.12
533208140,183227.31
527455030,139950.67
535150070,131565.75
527216050,369203.9
907290040,199231.84
909475230,291110.3
533242080,194090.97
534276190,106549.164
528480060,332532.12
905106150,131163.1
535403030,130501.805
535353060,113279.56
534477110,154947.72
528358010,248583.05
528340030,354107.28
527359080,189937.23
903454020,79637.85
910204090,79102.62
916386040,171119.5
916477060,280949.22
902427150,112287.65
903225050,102792.34
527404120,124600.61
903233180,132328.81
533253070,200752.12
534151175,265832.47
909254070,172835.36
527356040,147938.7
903227140,123422.08
531450170,186556.83
903425420,115686.46
907202140,137184.22
532353050,140719.14
902105130,84790.2
904352190,126287.17
905228050,68325.66
533135020,224786.17
528180080,285220.1
534479320,137370.78
923229040,148662.12
532351150,119536.03
907252060,242870.23
903228040,151303.78
528120090,242870.23
911370450,267629.62
528240080,241057.66
902100030,86959.73
528386040,330161.8
535150240,124636.26
534201300,132394.08
903236130,178910.83
903451050,103253.14
528366050,322858.28
534175140,133348.5
916460060,240356.12
905451320,133669.48
535403010,137321.14
528326030,300216.84
905426010,218219.12
909256060,124048.8
903457130,106705.36
528172150,277206.66
535453150,142202.6
528118040,400925.78
535451230,101551.66
907410080,208390.4
909277090,145808.0
535303150,125838.38
908152070,153354.28
527182020,164496.03
528220040,174292.8
902108060,99241.39
905402090,165100.48
532351060,121204.55
535453070,157773.44
905108120,149392.22
533234020,220507.58
907405030,228268.8
903234030,128807.71
527146030,250947.12
903400180,219426.38
528104080,439610.9
533236090,320454.53
528363020,313230.7
528235000,182338.48
907405140,205346.92
535302120,130550.35
907192120,213887.38
528142060,296251.8
923125030,90554.766
527162180,175510.6
527359010,174255.06
534478140,130252.88
907130060,171609.28
528186030,281104.12
902207110,70469.234
908188110,134428.1
907254020,247904.78
902402150,100876.45
914476130,155910.47
908152035,126825.836
905200340,171809.72
907126050,144506.03
906340100,352584.8
923203100,190118.28
528228285,172470.81
528275110,226021.78
527453050,143980.28
528218130,198603.73
909281080,234204.12
528456240,205591.27
534127270,169887.92
902300020,178375.88
907194010,215276.9
534202030,141385.95
902305010,128662.96
533254050,214529.86
905100080,158673.52
528120030,357977.1
905108190,135707.69
