PID,Sale_Price
910251050,79621.07
902204080,88972.29
535478110,111677.31
908152270,153891.83
903458060,123023.94
907285100,236465.06
535377090,146087.48
527354200,181559.2
911128020,111296.67
533242030,227869.03
907135080,154443.03
902104020,141032.31
907414070,179352.78
528228450,198786.22
905425125,236514.67
534225110,136229.62
903427090,150063.62
902109080,125494.78
531452020,121611.53
534451020,64090.535
531375120,156507.7
531451280,208521.4
907192030,186262.97
526350040,125458.88
534202030,144612.75
528172150,269967.5
908275240,102769.2
908151040,155803.31
528458130,307897.25
532378200,135389.17
535303030,183055.28
533208040,212324.72
905201110,174156.22
527126030,250986.14
907412080,191208.0
528142010,277587.1
916403020,188743.5
528120060,367828.34
904351280,124851.35
533244030,241270.4
924100070,160878.81
906392100,233926.22
905200350,155891.3
535125010,224626.31
907180120,218587.8
534251320,161381.61
527252050,311026.12
905451330,152707.62
527356020,286730.44
909131170,142543.25
528218030,181157.25
903454060,60244.586
907252020,245341.12
923202060,139390.69
528435040,356271.47
905201080,154421.81
905300080,142467.16
905229040,159652.11
907254050,204555.5
903426160,151478.92
923228290,76099.27
535402070,146764.19
909101080,95832.484
535175030,154664.7
531475220,160604.56
903454010,125819.18
528228360,217354.69
534427010,155119.23
905476225,134050.3
907202050,145759.47
903227090,123710.8
907290230,144016.81
531375070,137591.97
534427140,147636.25
531452100,159831.11
528186100,354985.06
914476050,146646.67
535382130,159890.11
906226080,141791.05
902207120,92326.73
531376050,175936.6
907295100,247721.38
903476090,116290.42
531375060,141549.47
535453150,143106.08
528106050,456443.47
535454060,89544.49
528106070,301140.47
923229010,150564.78
908102050,109105.48
535425040,189108.16
533221030,185180.95
528427020,232462.0
535352080,116465.67
907203060,118018.6
903201080,167459.92
908188130,132612.31
907420080,182176.14
908186070,146824.53
531382090,183156.56
527353080,172019.9
533350050,302408.22
528218130,209440.78
534403100,161015.72
905402070,110754.445
533253050,160388.14
907230240,149020.69
527403040,145258.8
909252110,172782.12
907290090,211408.0
923202025,198901.7
534403360,145384.78
527454120,134176.53
907250020,241400.89
907414060,188809.2
909250200,141401.73
923251160,116036.51
527182190,224035.4
528363130,326982.88
535452140,115281.49
527216050,389611.75
904100140,220192.56
916125360,173297.17
528250010,172110.66
534276070,140646.42
527357110,138588.23
528441090,430977.3
531380080,234754.0
904101170,134025.62
527404150,118259.04
903231220,102812.14
527161010,180884.66
528385050,244274.42
907181090,200719.97
532376160,123805.57
903236130,186012.67
534425310,146745.3
905450020,141771.72
535450210,132396.98
533206070,214678.86
533223110,147989.5
903232090,147620.06
902427040,109716.09
534151090,200975.11
527359030,154740.25
906225180,215351.84
527107010,182693.56
905200220,119620.53
906340130,348249.2
903233050,136228.97
907253060,247613.2
532378220,120870.6
909428170,229866.16
907275030,220956.38
905452140,136540.48
905378040,155142.02
905200260,151821.53
528186030,287952.9
533242080,185866.56
907412070,207663.69
535300120,183782.97
528240020,193753.64
908127120,113229.336
902106120,85582.95
