PID,Sale_Price
910251050,66484.82
903451090,140795.53
527110080,179628.38
535457010,143403.77
903484020,133727.0
905479110,120623.02
527452310,134117.94
528228445,191261.44
923225370,104926.58
528344040,338355.2
532377050,138074.9
535176050,140151.95
906340100,329916.62
533212050,158892.33
909428180,198081.86
535379110,139002.67
534250400,181189.05
527450520,103944.14
527452150,142901.9
903225040,122192.58
911370410,289303.6
905226080,155354.03
914467050,214385.06
908152260,144754.86
534451170,81322.05
923228310,82165.47
910201180,153303.55
534476100,137308.56
923225080,130421.18
906223210,230290.72
905480150,82837.71
903452090,120708.75
527208010,363074.9
906426090,163308.7
903231090,129740.12
535152280,144569.31
528458180,220201.39
532354060,124614.39
909279040,110384.01
527353060,246456.69
916176030,163955.06
533110130,260646.3
911370450,271290.75
528118110,309757.44
528228270,202182.19
905480240,91584.81
914460020,198154.97
534428060,138493.62
534252240,176520.97
908102050,113461.305
914475030,177163.36
533221040,175853.4
535451170,99570.64
905451340,96412.85
528118040,422412.16
903200080,200025.36
527162110,189460.72
535381040,164761.05
528174020,200916.84
534400290,161477.22
903206070,136898.12
533252130,200130.3
906382030,240131.6
535327200,133755.81
535455080,113667.516
527354160,169884.84
902207120,103901.83
909282060,189663.9
902109140,122002.77
902206270,131845.47
533250050,272501.16
909452050,230078.89
527212060,379176.38
906394060,195318.9
534401120,157527.92
528435010,210456.31
528315080,280114.5
909275030,154978.02
528102010,368474.38
907200290,147829.97
902300260,123861.43
528150110,361947.88
535450100,140773.38
907285010,224065.75
533253210,196862.83
527301280,151447.0
905478140,135435.66
902204080,88284.35
907201280,137369.2
905476170,90130.86
923228210,82641.78
534226120,128337.48
527301170,217568.52
535453040,138978.81
535150300,225188.7
528363020,319459.8
907265100,212035.16
910200060,136778.08
532376160,133894.81
908204180,76496.125
909282130,146846.66
528326110,306389.0
534176230,158172.06
527302210,222100.6
526355170,268011.75
535305180,136872.16
905452150,132011.55
902201090,134274.33
527452190,144690.4
908275280,138928.98
527402210,134379.77
921126010,310664.47
905109130,283306.16
535425070,185742.69
905200290,154800.03
533253060,149584.11
535179050,143108.94
903476100,86520.22
533135020,228338.9
527403120,103847.44
528429080,260898.72
528354100,257760.31
902427150,112818.336
527226040,144047.44
924100060,182084.08
531452180,201434.48
907252050,214428.0
903236200,120953.05
910201130,114717.336
909100080,117399.95
535402010,177813.0
528186100,345239.3
905225020,215958.56
905201110,171345.17
527158090,180635.22
528175010,223488.05
902401010,117209.555
534251320,161102.81
902109120,128196.19
528290170,190451.28
534252060,139946.0
905475510,109489.9
527425060,105162.59
534201130,137589.22
526302110,118198.15
