PID,Sale_Price
906380170,196029.23415875554
902204080,87291.33361298582
535478110,114311.78305124452
908152270,150311.87416635113
903458060,120723.25433138853
907285100,234565.3220870653
535377090,128928.02350706974
527354200,185043.1066699432
911128020,112442.97088220206
533242030,232636.94547115773
907135080,173864.77049077145
902104020,143667.6300214406
907414070,183743.7593962452
528228450,194431.21833301242
905425125,213396.18142801177
534225110,147443.28822365683
903427090,145029.8534418772
902109080,110427.2929062515
531452020,123555.61534770235
534451020,80211.31399273861
531375120,160698.5992305211
531451280,196347.17091446635
907192030,182942.92892905013
526350040,120393.35563724164
534202030,142936.86883367354
528172150,293858.5798350902
908275240,105911.33987112556
908151040,143014.8591364771
528458130,326986.52866796835
532378200,131756.1651717594
535303030,176878.06641347145
533208040,204478.65520962284
905201110,180831.38523165102
527126030,258849.76380404973
907412080,184968.8871335095
528142010,308839.0022817545
916403020,192727.0047432644
528120060,372792.78300722456
904351280,119152.77978107611
533244030,240178.12539103217
924100070,168676.4348671302
906392100,243186.23683567182
905200350,154156.73822840292
535125010,247027.44972649563
907180120,215514.34283297294
534251320,152529.74946437025
527252050,318670.75041266164
905451330,164323.29885162675
527356020,268975.1892486438
909131170,143434.28006023067
528218030,187601.13945209555
903454060,65860.56185223376
907252020,243210.44732870493
923202060,138955.58774659917
528435040,322942.0731525554
905201080,163967.29810469862
905300080,141874.32039502685
905229040,155173.170229772
907254050,204873.05500569064
903426160,158524.02755087795
923228290,84837.57635609864
535402070,139303.84063040355
909101080,87844.6203403936
535175030,163596.9797634274
531475220,157647.60747618214
903454010,126034.63236690269
528228360,202227.25542570307
534427010,153684.35906443896
905476225,131375.2294237658
907202050,146623.6608423309
903227090,120921.08267491907
907290230,144502.72273044247
531375070,142942.78219782704
534427140,151559.8089784316
531452100,158627.70227634063
528186100,317027.42509235453
914476050,139916.53058265406
535382130,159249.6253216111
906226080,134836.6990333129
902207120,77168.23152362985
531376050,178001.8923688318
907295100,207559.067783368
903476090,108257.58659759212
531375060,144499.224993836
535453150,145163.3251266095
528106050,448514.08624952415
535454060,80258.01041839048
528106070,328954.809966004
923229010,150518.09061563257
908102050,103435.61095477491
535425040,194440.89630440547
533221030,172482.50878166832
528427020,229121.53256629154
535352080,109940.91550610593
907203060,119697.95967861875
903201080,180047.07322766545
908188130,130335.0412327527
907420080,196061.03840371117
908186070,145746.64780596047
531382090,175102.77274588702
527353080,172651.09988399956
533350050,300179.6293150819
528218130,223142.06118221243
534403100,153025.24005800908
905402070,111596.78297646
533253050,164791.34040999133
907230240,141532.09225307067
527403040,147791.12253307804
909252110,177324.05337141614
907290090,210045.14511479574
923202025,185638.3055131045
534403360,150971.73715225136
527454120,136148.8107977546
907250020,235771.94906205786
907414060,186666.91194874508
909250200,142503.97878734485
923251160,114381.4632657415
527182190,216767.16694510647
528363130,336653.55288764974
535452140,114008.99547434362
527216050,403079.49927819596
904100140,229401.873491285
916125360,162655.71700217918
528250010,175362.82922502677
534276070,138320.47454211576
527357110,133754.09430114558
528441090,447004.49261259753
531380080,236101.52255651323
904101170,114035.17178871995
527404150,110288.38181623514
903231220,98435.71897916621
527161010,176407.92794039787
528385050,251963.28233791032
907181090,197857.156854418
532376160,127169.1923008767
903236130,183673.92658003457
534425310,146428.56561506056
905450020,147264.72089681044
535450210,130872.29034436676
533206070,239485.26785716345
533223110,143833.3923811976
903232090,151569.34377744878
902427040,110040.57619493995
534151090,200437.2808812062
527359030,160538.71492732238
906225180,209117.04154905205
527107010,188389.88132191115
905200220,124364.54803705598
906340130,327684.9655073158
903233050,136856.01457916872
907253060,231198.4627775196
532378220,125527.42335643891
909428170,263140.7709782453
907275030,219490.63561707898
905452140,146479.56334509383
905378040,135951.749216133
905200260,156133.80694762824
528186030,283833.91271849826
533242080,191822.17749202394
907412070,208080.91846416245
535300120,177288.85963679216
528240020,190932.9478838914
908127120,118232.42703899229
902106120,84449.3302420407
907270040,271649.5059585632
528275160,260816.23223575967
907420110,166491.33814012527
902111010,96537.3141054555
528240080,232295.26476332138
535401140,144246.01121704688
528228290,198714.10822062605
527454130,144100.19660107323
527455080,148105.53393863526
528427040,201604.67355611408
916460070,182843.60693451588
908275220,121751.12350301721
533352150,152577.82732729925
528458180,227105.24274950466
902305080,147332.59311627067
907200250,151682.16009494156
907135180,125571.20392258992
907200110,122581.42022495868
903454020,76703.4917445314
905108090,155394.46885903625
907202010,156815.202645667
907262050,222931.72582018017
911370490,307569.11359640874
527365030,241423.46566567133
527110080,181651.29518219805
534431030,133726.21718053808
531452010,124993.90708005594
528439010,227353.3497584528
527212050,346257.834417134
904100100,214851.15009573376
914467040,244188.6000387716
923276250,169129.52488274686
535457040,128393.44783675828
527356060,170564.39097786462
535378020,103268.3924116478
531451030,188809.55809052917
907275090,225458.29941949085
907192040,219794.6818767208
528458150,314336.61651910504
535301170,150368.9172929389
535402330,197834.62359613812
534403040,166076.36708610077
535383070,97923.43116810637
909254050,189846.28960388884
908102160,132078.0252881879
528106040,415158.7405889372
535456100,115036.09101412482
528110100,380659.5043200051
906202040,183886.15183437942
905226050,159683.87489300195
923225300,91592.30786824287
907285020,226811.16663592227
906223040,222420.24160313862
535327210,154590.67397289898
528228405,211349.755424748
528480130,212586.88852056736
902329090,153240.74507581984
527404030,146020.32888383858
908225310,92513.86850118708
534450090,57939.41268292944
923228180,76971.13411989965
907176010,198238.96027908564
535180120,127898.45546978436
527454050,142537.20077783594
903456090,99166.98746982207
908226120,117845.6178465151
903204010,130793.0063380545
528429070,263359.059253002
902103120,134198.85480482224
528142040,342382.8341858671
527355280,207766.11301769468
528118050,427491.3325903005
535376090,117997.421587332
534275010,131017.02491914415
535150300,219805.37605270057
528221100,178567.44347955327
531375050,153957.85925858188
903235020,95583.65583231636
909279040,105113.17240234904
903400040,176764.20763842066
527355150,290155.29798473755
905202190,245453.4009043036
916226030,192566.493831857
533213120,171032.6942084003
911204090,92975.90967895178
903475040,128625.29384586019
528138030,397454.06309645623
527378140,169947.31120172067
527302185,242203.81546802996
528174070,195884.05841701088
903229040,118012.0853616822
528186010,318403.7778771728
907265100,214944.9058233384
916382120,285420.83234759845
531451290,196026.1503240104
528168040,307867.1040432173
902202090,142502.29971266372
535450160,88942.41719370015
527132090,230129.9093408016
534250370,312759.280481388
906380070,323955.255961598
534201130,128381.51267823458
916403200,234655.52727634885
906226140,115391.29635942659
923228150,93893.5518349921
906223060,206013.10362779116
535350030,146040.28842038414
528228325,198650.7093288036
905103130,151169.41983521276
906223140,235144.2541050025
909179020,208143.80305907314
534175010,139137.1226362238
906223220,212146.27308150538
909275230,186117.93190826854
533128030,272121.2469168552
907252190,254929.98687323648
908186040,131585.80300820997
532476080,258593.05547289582
528290090,164068.79527441697
528166120,413216.53035716293
527451410,91806.19075790641
534475185,153120.44176795703
533254050,215221.50212773654
907202100,119415.36522785794
906476030,206482.77392127112
534152120,165155.41322764326
908102290,104974.83318021281
528221040,209704.1015593487
533208020,231656.61830499885
905377130,102495.03851744905
527451400,90039.01302943527
902328040,131132.55706053675
535301010,139836.82450835008
905480180,116707.9347261479
902201130,120836.26765884663
923225150,105315.83115157863
904351200,116480.20177787615
909254010,145865.00368571022
916382010,211076.37625794308
923228230,87570.23525657011
923426070,135680.66510459446
902204060,123995.13348484086
910203250,81634.44849060368
527105030,192600.3960898287
906392130,178071.53241583717
535155110,137090.71146395267
531367050,226371.99742895624
528108120,369013.770495916
905478030,136053.41635857418
527357180,288469.8494977675
916455050,198841.47655282743
528221060,182989.06350619314
902134100,88459.50740426395
527105050,180864.23639284028
528344040,332683.2261191951
903454080,118577.66786460749
531451110,122208.59457701497
534226060,160178.56800705072
903231050,109755.64412836416
902107030,127606.31640236915
527325240,162431.65015947525
908102110,97379.280126922
909425060,168918.67080875818
903453080,198661.39184766542
527359080,192598.99607803623
905102010,149401.3051916782
906378170,223187.00203365338
902125080,102622.69439788049
534252090,191280.98906403204
534177210,156224.88986187207
907401080,213173.90020592342
528458060,201916.4366813968
528228345,226281.98721097232
533213020,201747.02837497578
528382020,314307.67424419656
909281080,221634.20474867197
902105060,124689.20153866147
906380150,172463.6232627396
914476020,120470.04976491799
905105070,151814.44068231588
534400120,178219.85623916815
528344070,346723.25510791666
527162090,166960.56284980007
528120100,234034.2463249417
527353020,185970.72034784983
903452025,91671.4179160643
905351089,184633.74300976167
905377050,95269.08663217368
911102180,80693.57917367862
532376070,124007.67537874063
923277030,147279.07593263284
903232060,100169.41330919645
528174030,194983.07997532174
535426130,206349.70672337458
908186060,131874.4434284431
908188150,138682.38046824298
909176150,118846.5899448795
528290140,194404.9998557699
527327050,186726.58723098994
528363020,318820.58676521445
905401060,194445.3066820114
909275080,184573.44654762745
905106170,118727.40477056548
534125210,151800.46447161704
528180070,300530.3937248272
531451020,197297.94961704858
902103100,120048.13092407661
905475510,106244.8567373071
534400060,162190.7379850776
534475170,173211.30101589405
902477130,49004.292533028536
903484020,130629.3286207789
535450220,121978.70532425084
528174040,210227.02028192184
907410020,177425.11444358883
528482010,264893.35602983506
902402130,114352.48074860926
528221010,186481.32895221954
528142140,334718.6346562951
526354020,201121.47561369214
528235090,216795.74965372754
533217060,171128.12072982476
535402270,121404.06631048073
527328020,149661.30718269592
535178040,118057.49113786891
902205020,87310.14289681989
527376090,149105.6303330773
527425025,124604.20610933747
535101150,143792.14157591542
535178060,140158.80362617178
527301320,265451.69849365554
526302040,147762.67826863978
903227080,120963.27371693996
535151130,131950.56065192408
535152010,128811.51242284998
906392070,189940.72705594005
528108150,279835.51170118834
534128020,203688.20028542526
916475110,216341.42547185288
528354050,267434.5288155117
923226290,82973.01175700399
905107320,144756.1766199115
904100160,133622.7392282418
534252070,101428.74415105715
902106090,144584.4333492273
902207080,131615.71207519216
902327070,144804.4339728605
902300260,124170.07538478952
902108060,110921.77768969595
527127100,350025.5921563222
534201230,131887.3318076348
902109160,114271.70266716694
923228370,92794.50277162729
527163010,167345.13764724703
905480030,110374.7299534565
528120090,242305.6565904063
533250130,254645.42570871956
907420050,184039.19450884097
908127050,133413.20542841835
534176060,178124.54325594503
906412050,346605.0919678226
904351240,95396.97680599135
906380160,186074.4200116637
906204230,225627.7361542697
907405020,215560.57025802118
906204180,218393.49834235804
923226250,91554.25868998947
903453050,131986.0867646005
916386180,207389.28891173395
528110050,402138.31948840787
907135170,147232.45608970977
526303060,213972.45205668683
905426200,141953.35642752517
907227050,124564.10321295323
533242090,303503.23134558636
903228070,101633.76128917481
534278170,141268.36393255697
908128050,135823.7693843576
528480100,194833.39043895958
909253080,147753.27089717734
908227010,92869.53839189187
902109120,124045.0143324869
528174010,204223.3237785438
909475230,282252.6185857212
906230030,273264.017919371
905475500,77230.22180473262
533236060,198508.62089689146
903226130,113938.46880390501
923225080,122652.82603060505
902105110,120241.54114772518
905427010,189225.5773140837
916402115,198657.6710017593
905301050,280623.21674594627
527404100,116452.84767026469
535453200,149062.61265170778
907227090,125761.56611466853
903228120,115059.78490114317
528480160,202015.70655224012
905452050,91190.01676616009
527276150,111214.81815310556
911128010,112040.18265123075
534425015,226428.40832545274
907414040,200047.24885022631
535377070,72242.13939329545
535477130,150680.3626294227
923204040,144222.96558184864
528188090,169917.54748964583
907252050,200765.04640948473
534251280,158846.85284266574
533234020,223711.1656306194
903450060,140871.20097797803
905202230,208813.5607312416
908103310,136648.53173749184
908127040,112544.02295766606
531382110,183415.2049872272
535402140,190581.04409381025
527328050,159142.83952364142
909275110,203003.50836575148
903204095,102580.55532809543
906201030,168019.44593875608
535151110,143477.88667716717
528108040,384543.53723233286
909451150,147979.6860994215
903430090,125225.79081132538
527359180,192283.35878662777
534401190,140593.87335999057
908152035,109685.79498407895
902406030,115832.46300925051
909253010,163173.22447054318
902427180,119608.51805524786
528253010,199416.43168075712
528480060,322577.8436243761
910203230,80673.51173425185
903454090,126075.47947891221
921205070,300805.4039170835
528166090,415335.4763162323
534175080,194872.4000041155
907196040,215231.55629187403
528427070,231188.8938233905
534127170,179428.3363205612
534450150,87844.73579326842
905325030,232154.64771420983
535103050,223519.26985868078
535181140,150826.32098937602
535106190,157672.45806755597
528228275,203393.79374976474
528354110,308265.92192719923
904302260,100198.63183619149
916326090,233868.16924164075
908275280,147827.58942634924
908152290,164415.33258959328
916380070,327622.86426354904
531376060,187835.63197194648
909100080,112390.26802428762
527450280,101822.2073002657
905108170,156127.5987825458
906424010,240818.0629679094
527425140,114095.08975096262
528290120,179634.48264694374
535380050,140822.1839085387
905451410,133587.61643091327
909254090,160916.67382370186
921128030,326381.4443347732
535403030,135190.38056191528
902401120,260843.19705483352
535476350,185876.6286489062
535302080,125265.985631183
527327080,176334.26927269986
903481010,95217.11298710044
535451040,121021.90487895223
528228575,261434.7026654575
528322020,361702.11152040923
535105110,158749.1509842662
907280090,223386.60502875532
535354100,133705.73213363875
903226160,118109.2642327423
528458070,211875.07770877035
535451230,98889.34091222139
908127100,116152.77012567171
533221090,163034.34987632054
528104080,427402.39942795015
533254130,175517.134566904
902109010,102705.27729734445
903228090,110660.01774239598
535475020,160631.41979555658
902405120,106229.35790923014
905475160,119315.37524424687
907135260,146097.78978479197
527107020,179273.1340914903
906380120,197838.07416586234
528188060,174235.65362431912
921201060,308292.00027349615
907405130,192471.42695735095
908102140,116078.34682734401
528181060,224094.41941613035
905104090,109354.5743371122
907175080,212446.3326085538
527355060,176296.86627024133
905100080,163073.04285794744
532376040,121838.7772449278
535451010,126115.33849270946
528112040,307417.51886270556
906380140,184565.16587622458
533130170,311134.0836410896
535353190,129093.8493639819
907200190,139673.4487837156
902107050,127819.78874390083
921126030,266039.2615073668
528458110,250240.83579879714
528220040,175895.24207543372
905107240,184310.24846432923
527107130,180041.78048020962
908226180,87060.48670280105
533250160,292118.36261019966
908201100,83944.35521226547
902305110,145563.5618350038
909277100,147574.78215693266
916325040,221828.16432865098
534479130,149567.661731616
535402180,116856.20312930494
528106010,355442.38148898864
527184020,201276.27891616535
527450150,109974.66493653221
914478045,146930.87065827334
903481130,88115.60413253032
908276150,81023.6795179826
528228375,239534.6325780837
528174080,216270.23041129071
902204120,136885.8353185337
527358200,180876.6269627242
