PID,Sale_Price
908276150,83383.91
903451090,135731.9
527110080,181651.52
535457010,142383.34
903484020,133172.11
905479110,122799.58
527452310,131735.5
528228445,190514.69
923225370,102303.74
528344040,335732.66
532377050,137314.06
535176050,140083.67
906340100,328494.1
533212050,159522.75
909428180,195346.66
535379110,138549.9
534250400,180589.22
527450520,103598.66
527452150,141061.78
903225040,122919.445
911370410,292584.3
905226080,160063.89
914467050,215586.31
908152260,144906.53
534451170,80976.19
923228310,82672.61
910201180,153656.75
534476100,137075.67
923225080,130558.945
906223210,228579.22
905480150,84235.766
903452090,120305.02
527208010,368659.25
906426090,167317.69
903231090,128712.17
535152280,147555.17
528458180,220665.34
532354060,124449.664
909279040,110200.99
527353060,248717.5
916176030,166678.4
533110130,255406.33
911370450,277033.03
528118110,309082.28
528228270,194183.53
905480240,90134.64
914460020,194349.53
534428060,139049.2
534252240,171535.66
908102050,113393.266
914475030,178488.52
533221040,175445.5
535451170,97770.17
905451340,91382.664
528118040,422267.56
903200080,201851.39
527162110,184848.7
535381040,159294.4
528174020,198611.12
534400290,161771.31
903206070,137743.61
533252130,202627.89
906382030,238618.75
535327200,132048.83
535455080,114579.46
527354160,166570.52
902207120,105495.39
909282060,191241.19
902109140,121637.625
902206270,129934.77
533250050,259113.89
909452050,229232.61
527212060,377582.12
906394060,193374.28
534401120,154164.16
528435010,210864.75
528315080,278194.78
909275030,151539.61
528102010,367870.1
907200290,146291.31
902300260,121132.9
528150110,364335.75
535450100,139552.17
907285010,223275.88
533253210,199062.06
527301280,153773.28
905478140,135337.02
902204080,89778.19
907201280,138708.55
905476170,92047.85
923228210,83188.11
534226120,127093.18
527301170,215610.56
535453040,136726.03
535150300,227572.16
528363020,322142.88
907265100,212068.72
910200060,138378.11
532376160,134466.69
908204180,73709.46
909282130,145552.92
528326110,304715.8
534176230,158980.84
527302210,217283.19
526355170,260923.61
535305180,137916.72
905452150,132574.12
902201090,135992.08
527452190,145210.6
908275280,137809.17
527402210,135870.1
921126010,308678.12
905109130,285392.6
535425070,180374.94
905200290,158574.28
533253060,149750.25
535179050,143755.27
903476100,86072.016
